Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Type,Breakdown,Major_Cause
300.80654004447973,301.18324430613666,2712.526015971983,40.92923203816876,241.14146714504255,H,1,Tool Wear Failure
314.0872600127416,314.3066671312843,2082.901276263396,26.65988592747889,41.14454644582295,L,0,No Failure
302.0762735509794,303.16811818436634,2474.5399469682225,68.49411260055334,174.20972536628548,L,0,No Failure
302.43751886141547,303.42491837852793,2591.5716340271338,76.86128155786824,151.65262811695916,H,1,Overstrain Failure
315.0661441063338,315.27074793522723,1410.5435895080784,24.338988515476316,43.22363580395987,M,0,No Failure
296.1393146484959,296.7164657354444,1381.6807118348079,77.30691243750209,187.19954565869472,M,1,Overstrain Failure
285.3606091380256,285.65546547421786,2099.765779931785,51.354595960204705,82.0921253582315,M,0,No Failure
281.1513070525336,281.51584292397655,1739.8512456520684,37.973940677232434,146.35029556320376,M,0,No Failure
310.2054902269448,310.41939851293256,2511.750345160097,24.61172451656981,24.681697283118563,H,1,Overstrain Failure
304.8123820541386,305.47906636939365,2620.04162211642,50.03745608422507,137.8752171640869,H,1,Random Failures
308.16319072396897,308.5788676048483,1636.1584827448926,67.67093266944492,91.9390404128461,M,0,No Failure
288.51856646035645,289.11389940497395,1426.3670061540677,62.42518863600189,246.7143633556063,L,0,No Failure
285.4548590234708,285.6435188537141,2404.945927438951,23.013560687838424,17.093618099210484,H,0,No Failure
280.58178662671526,280.7085024056223,1494.650863986645,24.37411012207421,125.58218247549898,L,0,No Failure
294.0235023522639,294.7233739358624,2480.705773324621,44.17239695795823,137.5294272394314,L,0,No Failure
303.59670747418534,303.7524275584823,1762.7288565677732,37.717429642876596,217.50182288973562,H,0,No Failure
295.6897618039893,296.0889895054796,2201.5898187246466,33.94305938336287,172.2862725270633,L,0,No Failure
297.49899688094916,297.73530377416057,1171.9635649024026,36.86026993452282,200.16370115825433,L,0,No Failure
316.1663477797499,317.0302449506345,2122.9467844178316,68.20896459781308,233.11478569552685,L,0,No Failure
293.930218680932,294.8343343433237,1813.1818217270124,75.75368321791123,258.6608920974566,H,1,Tool Wear Failure
300.5595795663924,301.15962799207125,2055.8952337158535,44.30616167165398,94.16264901674116,M,0,No Failure
311.34612050964574,311.5905447664236,1302.425573940754,74.36666012794981,161.4068116091709,M,0,No Failure
295.8617112928508,296.4010841991068,2326.372740899528,39.28974207487292,252.03242353175997,L,0,No Failure
304.88346800911495,305.5182489328269,2553.0347395778117,48.586219180627495,296.8353392895169,M,0,No Failure
314.49454834986983,314.7335194151154,1390.1316401633962,33.56173986895998,266.85579331312897,M,0,No Failure
317.9808249463057,318.1729625653934,1172.286199936291,58.428562530550636,111.44017878731304,M,0,No Failure
285.8829392371615,286.3044477261295,1042.5494548834056,78.73886691048853,58.54995516559512,M,1,Overstrain Failure
317.06350500645976,317.8653857878178,2155.548700797879,56.20958576260272,146.8177612219766,L,0,No Failure
299.6846517231815,300.2316351402091,2092.7692649598057,41.46884504681293,222.49243555081267,H,0,No Failure
290.3297755319583,290.81946277129475,1984.055342885326,58.869046759431704,147.77072122598926,M,0,No Failure
298.36543024953045,298.4589678820532,1417.5047730087558,27.375240707923254,144.95425899410054,H,1,Overstrain Failure
319.2013030114191,319.68214493996106,1703.6307926299264,73.31954481592392,251.46912632454018,M,0,No Failure
299.7047237597148,300.3198722471574,2070.0574033351113,50.185037046790185,108.42113372015591,M,0,No Failure
293.15006441150035,293.6271913651797,1894.180345946505,46.960984522378524,257.9384024434937,M,0,No Failure
305.33603417266903,305.99221114940565,2778.0139363867975,55.151887307211155,122.04144028551707,M,0,No Failure
289.6058247511277,289.7832722777607,1245.5915546021197,57.487031767364144,98.46993170350183,H,0,No Failure
283.0345331243466,283.26096177487426,2251.2601972856687,24.306548373590783,136.1969733599097,M,0,No Failure
285.155188876426,285.61080348232656,1727.7737825877257,60.95703327340414,228.73408760246053,L,0,No Failure
285.1218335583109,285.5116210107123,1770.7593068661067,34.515900818931776,37.800608359198286,M,0,No Failure
286.07610774049175,286.8096753462882,2291.675978184717,62.83715795039539,58.925764761605215,M,0,No Failure
285.5530869059764,286.1175896777284,2246.3850723838655,69.3520876630518,285.4334476989276,M,0,No Failure
305.6349897921286,306.5046383085421,2784.260788663939,68.23751045315122,52.64748821440721,L,0,No Failure
287.2752033759658,287.44055609944604,1231.1097210174255,53.15005804447335,170.31819537931636,M,0,No Failure
293.8266913329545,294.226433451025,1187.3973688914994,51.21019353864507,173.79433999858136,M,0,No Failure
315.87153639624046,316.1242778241388,2303.809870831734,28.572557680364703,146.88733861507345,M,0,No Failure
298.9584656105149,299.5511898913095,2041.0964506115363,66.52076902418813,193.42357457304558,M,0,No Failure
306.7023095408411,306.9092218356844,1493.4891998076505,36.28456282680286,68.94801773928553,M,0,No Failure
286.8927948480652,287.193285460222,1142.954864180176,49.80172536907679,165.79868033302446,L,0,No Failure
287.69156075234685,287.91347439308186,1154.1848492735749,37.056445575651004,111.65197657406914,M,1,Overstrain Failure
281.6347446506592,282.0315947401468,2609.543574395413,28.029701779981586,198.50017788875672,L,0,No Failure
286.7574025228866,287.0239419584545,1345.3611844937373,57.77346181350419,42.367063011944836,L,0,No Failure
291.14361356127836,291.27761186085223,1582.0688118079374,23.25992208937423,171.26322505184288,M,0,No Failure
287.08041937106987,287.3355563457502,1407.9815240085784,64.918714047572,55.58110661499711,H,0,No Failure
283.54810135028225,283.87830496484577,1638.9933504974872,39.055207715666995,83.59291893451092,M,0,No Failure
284.825434844024,284.87967565907877,1124.9629169429681,20.00808158026912,65.61294009707497,M,0,No Failure
298.43115072130905,298.91142110405656,1934.3076236348866,50.66774835423379,54.851333960645135,H,0,No Failure
288.2533487362317,288.4098076711252,1121.702614465987,22.811114511656186,247.7132854682001,H,0,No Failure
294.570794441923,295.12498325189637,2440.6417140802505,36.57017346925397,85.7122702982671,L,0,No Failure
300.13669083419427,300.5123951844012,1420.6817474387794,62.41858924734297,278.1371345593348,H,1,Power Failure
307.6157931451746,307.8164672525802,1972.021446288119,23.761377297311952,290.9779576035573,M,0,No Failure
281.57248559364393,282.0408121393496,2584.142357610625,70.36030954136014,171.3781409811292,M,1,Random Failures
311.97641595636173,312.20601814122284,2171.579264284949,20.229195359514986,42.90033679971792,L,0,No Failure
305.1160155796363,305.5183093235196,1959.3240157924035,34.809432152114134,112.36447301387437,M,0,No Failure
283.27036127795486,283.609720131373,1583.8007556076761,64.45424336912428,239.3196790044642,L,0,No Failure
314.9431449642711,315.1995408726724,1599.4034435047563,38.97620898375841,110.21721860912113,L,0,No Failure
316.8348960212725,317.17906356675576,2205.076519356742,26.113543283960812,26.105165490836622,M,0,No Failure
282.4431183941945,283.15676377289077,2789.4508501981018,41.61403512802568,167.03547327845638,H,0,No Failure
291.0751059258881,291.3384608769724,2191.3105417288816,36.22359718307153,253.53625544881044,H,0,No Failure
312.2480511917224,312.9112632796794,2004.0101512660449,70.56271412963329,238.7779161430507,M,1,Tool Wear Failure
309.9303876153463,310.208097950443,2315.170918430643,38.80087505510859,52.53694203910597,H,0,No Failure
287.3808407742551,287.7132741564735,1837.3701021106926,67.33594830656043,201.82938432374002,H,0,No Failure
288.3739729334684,288.88720813943604,1108.2562166814134,73.51232868864409,66.15127903069413,M,0,No Failure
294.8188841116553,295.3648704536136,2012.1342685802376,46.02904517459177,65.46226036565167,L,0,No Failure
299.3809194076409,300.5238421181332,2723.725512109684,74.59658863126353,262.22153199155554,M,1,Tool Wear Failure
304.73019086121184,304.86761185803897,1315.5452962437873,42.63908323779157,74.90068582206905,H,1,Tool Wear Failure
294.7565455827909,295.80350535628816,2242.0088034771984,77.8447049894065,78.97420395540335,M,0,No Failure
298.5013886453259,298.6459841269907,1361.6806395863016,25.357371471534375,0.19601722838986646,M,0,No Failure
309.89883752535025,310.3511297655131,1964.4898320515463,61.22115599019457,261.2007102376553,M,1,Tool Wear Failure
281.4673281156239,281.7395293941458,1174.0176093640953,49.62884242741572,237.77844396274043,M,0,No Failure
290.09747777376083,290.30426012606057,1810.6676852647333,43.25892832733882,188.1986805272034,M,0,No Failure
308.5339834353821,309.3017463024558,2361.093992011443,57.96271272491605,225.07972918165268,L,0,No Failure
315.80827350748797,316.29713401907895,1625.6287436301677,62.23142549805987,45.61457022734754,M,0,No Failure
300.46709768462665,300.60353278189837,2196.8411040769925,20.261796179018546,137.49707837627264,H,0,No Failure
301.28453941061264,301.50881735316403,2431.8099294215126,30.01718532483192,105.36581620463427,H,0,No Failure
284.28688045359104,284.79872953136174,2668.920075063015,62.78276303805912,28.132957877104946,L,0,No Failure
297.89649467293816,298.1086462951427,1422.3557473398164,59.98312481469239,145.83914556447723,H,0,No Failure
301.3046906582009,301.9554277300732,1718.7686484567548,77.96285030772063,276.2218951027906,M,0,No Failure
289.69882014538916,290.19951578332837,1274.3488239947515,65.66226741504698,12.017735715208344,M,0,No Failure
290.76972923797524,291.26571292814293,2786.4703038850753,77.04636246388029,87.43827404813817,M,0,No Failure
295.0913665241849,295.4978752568117,2668.6017422637315,62.152430092088416,62.26228086171104,H,0,No Failure
280.80284791110904,281.16061016088406,1971.9228345050074,37.883132518366594,71.4439960997089,H,0,No Failure
292.88316662332716,293.2732244945902,2515.659929877558,26.321895335051387,272.5303655638126,M,0,No Failure
288.4579202798618,288.93643983468826,1937.724359089676,66.90943180069613,140.42071627028704,H,0,No Failure
293.0998940871166,293.5720358819124,2122.4542384049673,58.64895328855496,139.88982388194563,L,0,No Failure
284.79048527277007,284.9204975377243,1160.42397780883,22.891160743597773,228.17269273658468,M,0,No Failure
315.6210912295958,315.96036857669657,2359.4867568942545,41.6030279540587,46.34766120147774,M,0,No Failure
303.743698142162,303.9675134402087,1229.8842705434226,77.40798892905717,146.17960623001522,M,1,Random Failures
307.16409276577957,307.8501185229465,2486.9217344545514,50.02406874261207,128.9955642363179,L,0,No Failure
311.5668495442935,312.12296403880595,2407.6505578066945,45.96374816118228,179.07320716399684,H,0,No Failure
299.93768795716227,300.45882048883396,2275.7404559373576,47.46197630955764,299.86731097513155,L,1,Tool Wear Failure
283.47681152349696,283.6688872603023,1065.088684944572,32.53296344030982,230.83466822461412,L,0,No Failure
301.4842616727419,301.82584322767565,1545.6310407015915,42.122430251887714,119.35971090522816,M,0,No Failure
303.4736447208352,303.66955697134915,1473.6026258395173,42.188795359230596,248.2659156822141,M,0,No Failure
309.8175789673732,309.9627387792203,1648.2455334487345,23.141301211248344,51.21250899374405,H,0,No Failure
297.26638184918716,297.48013849017985,1157.7569441749094,66.0540577110751,9.139105892688038,M,0,No Failure
285.10321211182253,285.44307461293414,2686.524081455913,44.99026591423274,61.334511739281915,L,0,No Failure
291.35103623194897,292.07798181151423,1996.8440332822775,69.3307932089854,102.12346683427789,H,0,No Failure
294.5232918559454,295.1909368784013,1549.9437591844423,71.02088006719373,153.17422723786797,M,0,No Failure
305.83668965326405,306.20302588198444,1714.5667307337103,32.71964328191949,184.53874216235994,L,0,No Failure
302.83113218675646,303.3715765869603,1804.9645729087042,59.441208930207715,273.18171516432653,M,0,No Failure
294.24386903591386,294.5510808603729,2081.069800049111,48.3369082497789,152.9562028651373,M,0,No Failure
319.46060995171916,319.8402033761476,1928.222969853696,72.8094042752891,150.3826933877188,M,0,No Failure
304.2309927742755,304.74361641036694,2654.9055517859515,32.94444075058725,15.07290294689464,M,0,No Failure
289.4890716694398,290.04260427882065,1894.5342692304944,60.66879201860265,10.473465796867142,H,0,No Failure
284.07129890481616,284.8566211451936,2785.884426681963,56.46512733516335,165.34798857491162,H,1,Random Failures
286.1143655673733,286.6608376856861,2532.5649239411723,37.718088654309966,131.45358397450335,M,1,Power Failure
289.8383091353803,290.04661880768884,1375.3189258432044,28.196054219070355,251.7541184940896,L,0,No Failure
286.4272549303822,287.36907505714333,2675.071386359049,59.09838562863659,48.203875413553554,H,1,Overstrain Failure
287.4626809620522,287.6558347174885,1209.4595161938569,64.31584748793983,7.49149863511488,M,0,No Failure
291.4038067477539,291.93974414168935,2471.4094752841447,38.937640625800995,134.71163037903776,M,0,No Failure
286.9349438117902,287.53136781171145,1685.121928257844,58.68995624133883,71.24356702567725,M,0,No Failure
315.870616985057,316.26642800290404,2580.353776801125,43.7078544566902,14.884312001651235,H,1,Other
283.2093498264657,284.02856612817715,2562.5020421934105,62.79241299695706,217.3794860542887,M,1,Overstrain Failure
300.9804555828102,301.2650703465886,2450.665720211718,31.952916493643187,33.47789998717424,L,0,No Failure
296.41587307958645,297.57320313205855,2422.0547853527105,73.41290015817046,182.4958500023315,M,0,No Failure
319.29514467634425,319.43247823593657,1548.4224503764735,37.244575787934785,84.31492505006675,H,1,Tool Wear Failure
284.4815560867221,284.71387756208924,1145.654709492254,42.06715926536917,52.04881510650661,L,0,No Failure
295.9142239618297,296.0347928863913,1725.3643217772906,23.485517124820987,113.92545687579523,H,0,No Failure
318.77881733101475,318.96837516120655,1312.3441269757157,26.690732739276584,240.4337328668861,M,0,No Failure
314.6202850357592,314.9663403261699,2250.911960024431,50.95171416273969,117.6280730713718,M,0,No Failure
312.6828828379712,312.87499329763295,1622.979507768014,36.05556060367829,225.2308947633167,L,1,Tool Wear Failure
290.3161130817976,291.17412150914225,2756.0983615478467,70.12881354453165,37.64588903974521,L,0,No Failure
286.8355034956026,287.1195679156169,2153.7497392215973,20.88160331929723,231.83142589952374,H,1,Tool Wear Failure
306.74572879697723,307.0826145749102,2480.46501454185,42.74564292031617,71.07999747199459,L,0,No Failure
317.1750395651034,317.3183827820206,1238.544410935327,40.24073280614556,203.21793896666185,M,1,Tool Wear Failure
302.27051572055717,302.5739714846017,2551.6260680907208,21.15965785505606,169.7344664522989,M,0,No Failure
302.864507578796,303.1909402289814,2660.9629429241095,27.462103940030612,278.7434151635062,L,1,Overstrain Failure
291.1991637464114,291.7292859415321,1876.7114538740848,44.81856049511812,116.19675539259421,L,0,No Failure
310.7797173276775,311.07897125446914,2091.2552879517593,49.5718750668468,19.849556650332133,M,0,No Failure
287.48174994230095,288.0198482748567,2376.657641625392,44.25738483529214,5.746645665375871,H,0,No Failure
292.9471694561697,293.1702261977052,1314.7095290687425,51.85626070472563,248.05756829182593,M,1,Overstrain Failure
297.0174575446567,297.3285459671865,1904.6189376341963,55.70790049434089,157.42069129842966,M,0,No Failure
300.3044151473782,300.4913049326699,1717.5934499901637,20.595429267670138,232.57321555048478,M,1,Tool Wear Failure
289.69638929660323,289.99154631578307,1263.4731858920484,47.845709567210235,70.3276800034544,M,0,No Failure
284.5934729895681,285.31772164412973,1661.5619601247568,77.8099544532553,103.52512365397011,M,0,No Failure
304.4248016976653,304.6322899819568,1122.7101568938883,51.14193680777292,9.031161663395682,H,0,No Failure
291.54522212961024,291.8138304899026,1046.4614325090765,60.65253604753719,288.4476973722336,M,1,Other
303.2495288569045,303.4440855905071,1243.299320478681,38.71183147501299,200.36037201024402,M,0,No Failure
286.1745086109681,287.37780999344244,2733.607200860513,66.43948268916574,279.9615263277919,L,0,No Failure
299.24560407419267,299.7125733499857,1989.1531646110307,66.3752889125669,79.6489222287217,H,0,No Failure
301.30357730206345,301.80183943753,2738.479890075796,51.27776285924834,183.43908336769826,L,0,No Failure
282.07294147289707,282.60596643339255,1778.4961809942374,78.56082939675281,203.54999048779135,L,0,No Failure
293.4641711277568,293.66847072696055,1561.2690395534673,27.533012885759202,95.26491007727654,M,0,No Failure
285.37658707755895,285.51148251748276,1911.0553531124392,21.01685989337486,254.43277050468902,M,0,No Failure
282.5349988189107,283.2842761563919,1791.1210395392382,66.20949270542576,284.14843887007436,M,0,No Failure
319.59840929559783,319.8768055495295,1190.196431671139,68.42933224189295,265.4565353088013,M,1,Tool Wear Failure
292.8941537989889,293.2593193357668,2153.4873664423712,27.212433747234574,221.72009278181176,M,1,Tool Wear Failure
312.3949778341854,312.5294368093463,1388.8687285172794,35.93496997751636,83.23940391748621,L,0,No Failure
290.1856261905506,290.4155592890602,2115.2583188160934,21.053141801997736,84.48481263168952,H,0,No Failure
307.2601088889572,307.77266862883164,2170.361966316676,37.598516646833886,289.00809613381136,M,1,Tool Wear Failure
310.40911439558744,310.66155351374294,1273.6447356315666,66.38851243512029,3.0853487807076085,M,0,No Failure
303.8255496243138,304.19733853375027,1110.4293287992027,51.07763166275474,214.81499197264336,M,0,No Failure
298.8630475420063,299.2814031404025,2405.3708549231915,40.88573559009728,211.87384876657865,L,1,Overstrain Failure
296.47363656589073,296.9726481673964,1827.6407627847764,42.30435769437982,186.80686228493923,M,0,No Failure
293.9547306617198,294.0712758644254,1104.6948319098565,20.08121754292809,297.03265382605974,M,1,Tool Wear Failure
317.18116576991304,317.56054343504036,2790.759370905581,37.98803165391415,93.56383072911757,M,0,No Failure
313.2247763115092,313.42420496695934,1104.00500979346,58.78752449827583,101.99155913797445,M,0,No Failure
318.6010764266605,319.2347342348669,2251.0634119453957,78.45166662898143,23.681820883966665,H,0,No Failure
284.9718889394218,285.4913763368005,2770.6220654741446,70.82364961903397,132.83944096312123,M,0,No Failure
309.23469900814575,309.3227585125804,1430.524187588666,21.41569787873175,78.31455787045442,H,0,No Failure
317.5336182728415,317.7842261058009,1256.0488636369532,73.91363628049035,103.01601065329326,M,1,Overstrain Failure
287.2493226466264,287.58565794113804,1218.492890960372,66.99190479791756,250.3715370766883,L,0,No Failure
282.6598506946711,283.2573245384074,1545.895265621672,66.82256741425883,280.6453540582487,L,1,Tool Wear Failure
309.64482597160236,309.80550251184894,1181.882459819164,47.47974554021429,55.71992160155569,M,0,No Failure
302.97892452719645,303.2562384608828,2245.8904150494373,43.88031757727017,111.75267946603977,L,0,No Failure
313.6731510703309,313.88986821336033,1112.1252366341128,38.174943729991554,278.5891686346182,L,0,No Failure
285.5908950650516,285.7337405779577,1916.9598306696216,23.941691537261946,18.54253820676679,H,0,No Failure
311.81069247439564,312.06185732093763,2794.054336935358,33.69412180962195,27.708158433413555,H,0,No Failure
288.06509280190977,288.32045345873007,2465.146485110834,34.79621809868148,48.83729676186881,M,1,Tool Wear Failure
286.5462377146282,287.2031651470154,2107.3949888158195,49.0446241826121,178.56385023806243,L,0,No Failure
286.5706319172397,287.16407758308156,1551.256517415901,64.84666439580164,45.14168130179924,L,0,No Failure
312.5829888092553,312.9749987301289,2123.0125053249494,48.428589703876796,290.42291443522004,L,0,No Failure
306.607888827848,306.84388623875935,1948.674635040973,23.470666966829636,134.0143581775561,M,1,Random Failures
300.92261699076477,301.5564711880008,1766.9500910026686,77.46738805929223,150.4553881050499,H,0,No Failure
294.3532193649401,294.85022439629444,1235.2786781323591,76.56345914564673,73.99758474162195,M,0,No Failure
315.0880216325243,316.0078313394179,2595.88758743284,67.1113725889045,141.28807573042005,L,0,No Failure
295.6978042969054,296.42254929722606,1809.6123678783806,79.47967409385323,198.57408979110346,M,1,Overstrain Failure
312.66397757886307,312.9072145939857,1350.320521277377,52.66893996801578,225.35314108621282,M,0,No Failure
297.56539634280875,297.8763950599673,1661.9668315791214,77.76610101519236,226.1604248129739,M,1,Tool Wear Failure
295.0777771769963,295.26047167256723,1745.4335545520687,24.536302437005048,173.3673338082265,M,1,Random Failures
298.50719142678423,299.15557523823526,2489.5682120203737,41.940844895682275,271.3079324981572,M,0,No Failure
292.05511496656567,292.4265266859291,2320.5058850105233,33.52287608040595,245.2223541918328,L,0,No Failure
309.90437520705007,310.3547456194581,2384.748808554412,31.749985048056203,227.11443440958763,L,0,No Failure
300.10881560369916,300.30201459614136,1019.856275971565,28.448176933560564,16.681656504138186,H,1,Other
289.2885078058727,289.58565533544714,1749.0771967235708,57.3448184939598,2.063388665894794,L,0,No Failure
315.98298293098276,316.64710553760995,1866.4194729435826,66.8793113448383,63.73418315864189,L,1,Other
295.35564885492846,295.6523021642094,1034.546098281502,54.69790396522164,199.0570781740357,L,0,No Failure
301.74211444455955,302.0215537270392,1467.6637757410617,28.81776257529258,123.35924666476375,L,0,No Failure
316.2588844385819,317.33753859427776,2368.521681619843,68.66742619600825,120.72187778979352,M,1,Tool Wear Failure
304.9695198365597,305.3536559284137,1246.7974703121984,58.15728242982371,265.3760664688841,H,0,No Failure
284.67592162833455,284.9581045955675,1963.558236614665,43.28994236761973,268.66885443955164,M,0,No Failure
317.593284944539,318.0794496885139,1387.3633696310276,60.44781773216378,272.75257921607573,M,0,No Failure
305.1083221228567,305.206885426055,1021.817394359008,35.59429875456997,94.16342295450819,M,0,No Failure
293.39622458628344,293.730046625745,1434.1626236791747,40.71153250965263,207.31674382177852,M,0,No Failure
285.5708829065355,286.8732899601836,2756.572758838097,75.04915058791941,81.4899543823109,H,1,Tool Wear Failure
311.76100757081184,312.121366848145,2442.7668013893813,37.43027034028522,57.182949922334934,H,0,No Failure
304.80291023714057,305.4664061458445,2727.23795977786,48.19929608947619,55.38973720421077,L,1,Overstrain Failure
301.3384436790529,301.91094312902624,1878.1372790674523,73.40846824376088,102.63228625907821,M,0,No Failure
315.7557033220383,316.0688555207547,1197.5251576195062,62.463281016051646,128.9872859339465,M,1,Power Failure
311.54388844898125,311.71442774215103,1986.3270801526473,23.732193569882163,249.28475131652053,H,0,No Failure
286.06699518931003,286.36238046992077,1817.8792022079297,28.83818265673822,35.96732804181363,M,0,No Failure
292.46888271182195,292.79960358858847,2519.842748931309,20.47049544631501,220.47775421846825,H,1,Other
289.9395655925786,290.3773839453136,1176.5486454116403,57.855307413749806,159.4364742567916,M,0,No Failure
309.7578517029071,310.02307365953385,1878.8340466392008,46.8604055246251,86.38360280279774,L,0,No Failure
281.3412973894312,281.5599933355513,1270.0875964491715,28.056491054136533,147.84587535984738,M,0,No Failure
302.79558739485265,303.47371275528377,1584.416668402108,77.47604726340623,89.98262093310679,H,1,Tool Wear Failure
310.49834742962764,310.90334592009503,2327.2427392980394,51.7795834367372,178.8245865714918,H,1,Tool Wear Failure
315.07062547046996,315.2329245203558,1856.8326328637797,34.51359764677335,130.15317685657325,L,0,No Failure
293.6832699486363,293.9708940535125,1676.598913262385,50.03621426928245,49.32165872366362,M,0,No Failure
312.8502921868805,313.50553492431084,1710.0573014260635,60.777219964106465,34.974922366709016,M,0,No Failure
284.4252694782083,284.6523981756165,1827.0041831307758,24.574353078413868,164.00870462163905,L,0,No Failure
313.8580916693807,314.337969992767,2413.0297789067026,36.482228902873516,270.723909985831,M,1,Tool Wear Failure
285.0995464932793,285.7021592720929,2605.752440092422,68.41792945303962,103.18730596730566,L,0,No Failure
295.8914916224147,296.5958972700569,2719.602435707071,47.57989222415968,219.90003216678696,H,1,Tool Wear Failure
311.8918146311821,312.19259472498084,2416.4260952595314,52.794628521937696,197.59840648193008,M,0,No Failure
285.99669709395096,286.2783123109221,1567.732412346423,45.96896013256816,279.4664742928443,H,0,No Failure
289.17005580930567,289.42493056553616,2238.642470955776,22.633996558580307,246.29430518974226,L,1,Overstrain Failure
308.8901027357226,309.04450891885193,1787.6856232997054,29.944986789209356,169.9815776716389,M,0,No Failure
308.80146146184296,309.2040030670527,1458.4071196828922,46.73249832451346,197.10914947023218,L,1,Overstrain Failure
305.6459053154119,305.9143869852987,2513.5688429666607,32.551127924475665,269.5159399752105,L,1,Tool Wear Failure
307.757937778684,307.88442895190303,1069.167428132185,22.998741719580725,119.85563537608044,L,0,No Failure
301.70897773390385,302.45756648181685,2623.1715858437624,70.61897984310943,98.03841175733321,L,0,No Failure
290.0719623562781,290.7784551791864,1830.6594363245215,78.87155174984696,3.2433250905589017,M,0,No Failure
293.8278397401568,294.2213541840651,2146.9626582549045,67.58857243980437,247.96532225743928,L,0,No Failure
287.263908672057,287.6233524142713,2186.837059970409,71.22709530228002,240.29421012100946,M,0,No Failure
316.33802245334516,316.9052176677521,2611.2119332717657,34.518627819022726,31.336355430045415,M,1,Tool Wear Failure
303.3356717906448,303.9081210477017,2146.0054279009732,77.63761853079198,173.05721433981006,H,1,Overstrain Failure
296.0340566705456,296.4286299382521,2105.0804525681115,31.815542267205704,139.19450945006622,H,1,Tool Wear Failure
298.4802321457653,299.05811156333317,1119.973673009242,77.08578862170994,35.61272865273344,M,1,Overstrain Failure
317.8913335844726,318.3806009157115,1933.1344395013673,79.68915763795707,294.17046811821706,M,1,Overstrain Failure
286.1340561246432,286.4061438452313,1270.304201470675,62.70336834476292,64.40876623900664,L,0,No Failure
303.44919328067186,304.40210143168673,2327.3807836986743,78.86862390750932,20.170254027168344,H,0,No Failure
300.23554715537864,300.9167144905294,1921.999457462814,54.17238677402622,178.45421385057287,L,0,No Failure
304.45816941738593,304.95830482690474,2224.410002575036,35.57250699056542,221.6600031399098,L,0,No Failure
280.7244073528336,280.94686105157103,1075.0112210842917,46.219753139937254,9.733033814156089,L,0,No Failure
314.88495635776604,315.25557601689644,1152.6256288824459,55.61365612272716,197.61529161810665,M,0,No Failure
317.2847312993445,317.4431748869114,2289.3820985128277,24.384893721620898,159.68756278543634,L,1,Random Failures
302.6053273435684,303.0326014222096,1129.751804797612,57.340595877034765,30.979502662514523,M,0,No Failure
307.8660329550757,308.4477655083744,1128.2621099774656,78.87067020573767,51.75716308390862,L,0,No Failure
316.89997524709185,316.9950632229617,1021.7952554227974,31.406458987023658,170.39228919482414,M,0,No Failure
308.28954537253594,308.9457380605977,2721.7025169390645,67.555706977303,88.90728405398652,L,0,No Failure
286.1015617165705,286.56598305335314,2327.5150470262124,74.47392762677717,281.49471859539483,L,1,Other
303.05153440667254,303.48336018351023,1635.8525353037155,76.62209556921326,245.62206884521524,H,1,Random Failures
304.2686018553142,304.9678947054987,1533.7640463177795,77.60813626432683,295.0701619540989,L,1,Other
296.96522685209544,297.29291446763233,1629.4658135425293,51.287578323288315,77.9012516851242,H,0,No Failure
309.4577694249889,309.9523646308949,2394.3763561261276,78.63847447949021,290.9170898393931,M,0,No Failure
317.3746805907606,317.91363396757157,2190.467099926746,65.43861242806634,129.37016093746735,L,0,No Failure
317.022740516271,317.2846341213728,1333.3520221614422,29.700286174217716,104.25563859412638,H,0,No Failure
298.0335748561653,298.35558249366545,1313.3968036013518,48.614006388078195,15.104858090805973,L,0,No Failure
284.5295218336302,284.83330945567917,1177.1121694841152,63.09987052232024,15.829577357880787,H,0,No Failure
319.3936479584934,319.6205383262391,2188.544895462409,34.840418949145004,207.6033767839964,L,1,Tool Wear Failure
313.55592345783737,314.4770780634322,2375.870791999125,58.436911012933244,137.37869833020838,H,0,No Failure
284.9865072481307,285.5090631157195,1477.0835709850073,59.99602874279715,67.95648781083172,L,0,No Failure
316.8336753046949,316.94142162426147,1037.7009298556432,29.761984628513954,184.1910918975698,M,0,No Failure
314.79585448248514,314.95333130505327,1147.9090014575693,53.905118747165375,75.85743547503336,M,0,No Failure
300.7535222850429,301.2052782843089,2742.148062721055,66.29761465871647,173.28952630332677,H,0,No Failure
303.65101742979715,303.8628558867429,1531.8005994593564,49.933739872156515,107.76262409480711,H,0,No Failure
295.9601081548052,296.198570575874,2384.6016661086405,20.726187006566445,247.06566798354572,H,1,Tool Wear Failure
282.1904655528813,282.4688190596657,2124.394423937675,20.54230814475753,246.2088482300338,H,1,Tool Wear Failure
293.407889665836,293.7189219522493,1687.4913513752126,41.42176063820073,143.2051194367204,L,0,No Failure
312.11413794392047,312.7349568699641,1370.2370719519993,75.57164410590693,105.24573280050468,L,0,No Failure
280.18528092018414,280.35878528033595,1218.4955526869317,33.72060677621653,108.76793896772836,L,0,No Failure
293.3399668676458,294.00003484051734,2107.02334246996,58.06182133230123,241.71435770046537,M,1,Random Failures
295.92674774363775,296.3655492556364,2394.3408051480183,33.324552241599235,98.4538448392836,M,1,Other
301.4958241175169,301.7511186127833,2159.0276563740354,39.300199379572916,62.71781211205381,M,0,No Failure
316.79422465651044,317.32688295706276,1954.5438398484848,70.88252537608903,25.40650256259205,L,1,Random Failures
